precinct,election_id,registered_voters,ballots_total
2166.0,5,2884.0,1255.0
2166.0,6,2880.0,744.0
2166.0,7,2854.0,1458.0
2166.0,9,2770.0,2294.0
2166.0,12,2538.0,1040.0
2166.0,16,2354.0,1444.0
2166.0,17,2180.0,728.0
2166.0,19,958.0,758.0
2166.0,20,0.0,0.0
2166.0,26,908.0,347.0
2166.0,28,897.0,193.0
2166.0,29,1115.0,655.0
2171.0,1,1556.0,948.0
2171.0,3,1562.0,375.0
2171.0,5,1594.0,707.0
2171.0,6,1605.0,442.0
2171.0,7,1605.0,846.0
2171.0,9,1552.0,1260.0
2171.0,12,1384.0,620.0
2171.0,16,1326.0,845.0
2171.0,17,1193.0,455.0
2171.0,19,1232.0,991.0
2171.0,20,1.0,0.0
2171.0,26,1208.0,507.0
2171.0,28,1203.0,312.0
2171.0,29,766.0,467.0
2175.0,29,712.0,422.0
2176.0,19,888.0,642.0
2176.0,20,0.0,0.0
2176.0,26,761.0,275.0
2176.0,28,730.0,143.0
2176.0,29,987.0,475.0
2177.0,19,1222.0,785.0
2177.0,20,1.0,1.0
2177.0,26,1042.0,260.0
2177.0,28,989.0,100.0
2177.0,29,1332.0,585.0
2181.0,1,2709.0,1522.0
2181.0,3,2733.0,614.0
2181.0,5,2734.0,1086.0
2181.0,6,2675.0,724.0
2181.0,7,2651.0,1371.0
2181.0,9,2631.0,2051.0
2181.0,12,2440.0,989.0
2181.0,16,2327.0,1368.0
2181.0,17,2194.0,796.0
2181.0,19,2262.0,1614.0
2181.0,20,6.0,0.0
2181.0,26,1606.0,557.0
2181.0,28,758.0,118.0
2181.0,29,952.0,479.0
2182.0,1,1064.0,602.0
2182.0,3,1079.0,225.0
2182.0,5,1056.0,485.0
2182.0,6,1058.0,289.0
2182.0,7,1066.0,571.0
2182.0,9,1049.0,874.0
2182.0,12,991.0,447.0
2182.0,16,913.0,548.0
2182.0,17,883.0,322.0
2182.0,19,913.0,663.0
2182.0,20,1.0,0.0
2182.0,26,851.0,352.0
2182.0,28,842.0,179.0
2182.0,29,1035.0,626.0
2187.0,1,2790.0,1072.0
2187.0,3,2812.0,386.0
2187.0,5,2804.0,895.0
2187.0,6,2767.0,545.0
2187.0,7,2776.0,1218.0
2187.0,9,2705.0,2114.0
2187.0,12,2443.0,935.0
2187.0,16,2318.0,1340.0
2187.0,17,1296.0,365.0
2187.0,19,1365.0,1017.0
2187.0,20,1.0,0.0
2187.0,26,1174.0,367.0
2187.0,28,1157.0,176.0
2187.0,29,1430.0,736.0
2193.0,0,3040.0,684.0
2193.0,1,3035.0,1146.0
2193.0,3,3063.0,613.0
2193.0,5,2986.0,1083.0
2193.0,6,3136.0,634.0
2193.0,7,3104.0,1410.0
2193.0,9,2971.0,2257.0
2193.0,12,2734.0,991.0
2193.0,16,2566.0,1499.0
2193.0,17,1507.0,335.0
2193.0,19,1547.0,1014.0
2193.0,20,3.0,0.0
2193.0,26,1415.0,344.0
2193.0,28,1359.0,117.0
2193.0,29,1706.0,739.0
2194.0,0,3180.0,724.0
2194.0,1,3178.0,1538.0
2194.0,3,3213.0,732.0
2194.0,5,3251.0,1338.0
2194.0,6,3233.0,790.0
2194.0,7,3167.0,1583.0
2194.0,9,3040.0,2462.0
2194.0,12,2683.0,1058.0
2194.0,16,2486.0,1503.0
2194.0,17,2395.0,696.0
2194.0,19,905.0,624.0
2194.0,20,1.0,0.0
2194.0,26,801.0,280.0
2194.0,28,921.0,155.0
2194.0,29,1157.0,526.0
2197.0,17,925.0,399.0
2197.0,19,973.0,801.0
2197.0,20,2.0,0.0
2197.0,26,887.0,378.0
2197.0,28,881.0,192.0
2197.0,29,1078.0,629.0
2200.0,19,755.0,640.0
2200.0,20,0.0,0.0
2200.0,26,685.0,348.0
2200.0,28,683.0,198.0
2200.0,29,788.0,591.0
2201.0,0,3153.0,912.0
2201.0,1,3144.0,1952.0
2201.0,3,3164.0,854.0
2201.0,5,3187.0,1514.0
2201.0,6,1533.0,456.0
2201.0,7,1967.0,1073.0
2201.0,9,1887.0,1603.0
2201.0,12,1749.0,806.0
2201.0,16,1683.0,1105.0
2201.0,17,1731.0,632.0
2201.0,19,1031.0,786.0
2201.0,20,1.0,1.0
2201.0,26,939.0,343.0
2201.0,28,944.0,154.0
2201.0,29,1200.0,657.0
2205.0,1,1493.0,550.0
2205.0,3,1507.0,209.0
2205.0,5,1482.0,506.0
2205.0,6,1479.0,269.0
2205.0,7,1450.0,689.0
2205.0,9,1361.0,1115.0
2205.0,12,1255.0,440.0
2205.0,16,1167.0,725.0
2205.0,17,1087.0,294.0
2205.0,19,1059.0,855.0
2205.0,20,1.0,0.0
2205.0,26,1477.0,453.0
2205.0,28,934.0,124.0
2205.0,29,1187.0,690.0
2211.0,19,1597.0,1222.0
2211.0,20,2.0,0.0
2211.0,26,1359.0,473.0
2211.0,28,1694.0,245.0
2211.0,29,965.0,441.0
2212.0,1,1224.0,658.0
2212.0,3,1222.0,277.0
2212.0,5,1214.0,514.0
2212.0,6,1190.0,334.0
2212.0,7,1184.0,663.0
2212.0,9,1133.0,928.0
2212.0,12,1046.0,474.0
2212.0,16,978.0,615.0
2212.0,17,943.0,305.0
2212.0,19,972.0,703.0
2212.0,20,0.0,0.0
2212.0,26,1046.0,416.0
2212.0,28,1028.0,202.0
2212.0,29,1239.0,723.0
2216.0,1,2366.0,880.0
2216.0,3,2395.0,368.0
2216.0,5,2414.0,754.0
2216.0,6,2989.0,485.0
2216.0,7,2976.0,1252.0
2216.0,9,2846.0,2147.0
2216.0,12,2650.0,880.0
2216.0,16,2489.0,1314.0
2216.0,17,2342.0,521.0
2216.0,19,2397.0,1679.0
2216.0,20,4.0,2.0
2216.0,26,1586.0,511.0
2216.0,28,1534.0,209.0
2216.0,29,806.0,371.0
2217.0,29,1173.0,560.0
2222.0,19,913.0,727.0
2222.0,20,1.0,1.0
2222.0,26,827.0,258.0
2222.0,28,804.0,125.0
2222.0,29,992.0,527.0
2223.0,6,1859.0,551.0
2223.0,7,2288.0,1212.0
2223.0,9,2241.0,1792.0
2223.0,12,2101.0,884.0
2223.0,16,1959.0,1214.0
2223.0,17,1772.0,607.0
2223.0,19,930.0,693.0
2223.0,20,1.0,0.0
2223.0,26,849.0,308.0
2223.0,28,842.0,189.0
2223.0,29,1029.0,711.0
2224.0,0,2991.0,683.0
2224.0,1,2988.0,1542.0
2224.0,3,3022.0,750.0
2224.0,5,3000.0,1240.0
2224.0,6,941.0,290.0
2224.0,7,936.0,585.0
2224.0,9,893.0,758.0
2224.0,12,846.0,393.0
2224.0,16,799.0,570.0
2225.0,1,3102.0,1492.0
2225.0,3,3244.0,479.0
2225.0,5,3392.0,1225.0
2225.0,6,3954.0,709.0
2225.0,7,3786.0,1732.0
2225.0,9,3633.0,3092.0
2225.0,12,2679.0,960.0
2225.0,16,2068.0,1245.0
2225.0,17,1688.0,380.0
2225.0,19,1520.0,1180.0
2225.0,20,2.0,0.0
2225.0,26,1015.0,254.0
2225.0,28,1035.0,93.0
2225.0,29,1069.0,715.0
2228.0,1,1136.0,318.0
2228.0,3,1108.0,137.0
2228.0,5,1006.0,259.0
2228.0,6,973.0,135.0
2228.0,7,968.0,359.0
2228.0,9,949.0,680.0
2228.0,12,862.0,230.0
2228.0,16,824.0,449.0
2228.0,17,777.0,155.0
2228.0,19,796.0,561.0
2228.0,20,1.0,0.0
2228.0,26,702.0,203.0
2228.0,28,655.0,70.0
2228.0,29,901.0,413.0
2229.0,1,1697.0,900.0
2229.0,3,1729.0,341.0
2229.0,5,1774.0,716.0
2229.0,6,1727.0,410.0
2229.0,7,1720.0,887.0
2229.0,9,1629.0,1319.0
2229.0,12,1509.0,624.0
2229.0,16,1449.0,932.0
2229.0,17,1384.0,473.0
2229.0,19,1454.0,1136.0
2229.0,20,4.0,1.0
2229.0,26,1277.0,542.0
2229.0,28,1253.0,254.0
2229.0,29,1109.0,624.0
2230.0,1,3297.0,1972.0
2230.0,3,3327.0,652.0
2230.0,5,3340.0,1550.0
2230.0,6,1576.0,450.0
2230.0,7,1570.0,868.0
2230.0,9,1484.0,1271.0
2230.0,12,1349.0,635.0
2230.0,16,1293.0,907.0
2230.0,17,1213.0,475.0
2230.0,19,1286.0,1010.0
2230.0,20,0.0,0.0
2230.0,26,1104.0,466.0
2230.0,28,1066.0,245.0
2230.0,29,826.0,594.0
2231.0,29,526.0,372.0
2234.0,1,3146.0,2990.0
2234.0,3,3149.0,965.0
2234.0,5,3134.0,1899.0
2234.0,6,2107.0,840.0
2234.0,7,2122.0,1500.0
2234.0,9,2086.0,1872.0
2234.0,12,1979.0,1014.0
2234.0,16,1860.0,1375.0
2234.0,17,1784.0,819.0
2234.0,19,518.0,468.0
2234.0,20,0.0,0.0
2234.0,21,478.0,88.0
2234.0,26,474.0,224.0
2234.0,28,481.0,121.0
2234.0,29,578.0,445.0
2235.0,1,2252.0,1754.0
2235.0,3,2260.0,472.0
2235.0,5,2254.0,1229.0
2235.0,6,2254.0,726.0
2235.0,7,2234.0,1470.0
2235.0,9,2216.0,1952.0
2235.0,12,1363.0,598.0
2235.0,16,1233.0,913.0
2235.0,17,1125.0,497.0
2235.0,19,1158.0,973.0
2235.0,20,3.0,1.0
2235.0,21,1096.0,193.0
2235.0,26,1092.0,445.0
2235.0,28,1109.0,233.0
2235.0,29,1304.0,919.0
2237.0,6,1020.0,433.0
2237.0,7,1036.0,756.0
2237.0,9,1027.0,933.0
2237.0,12,964.0,567.0
2237.0,16,911.0,768.0
2237.0,17,891.0,474.0
2237.0,19,888.0,761.0
2237.0,20,0.0,0.0
2237.0,21,862.0,242.0
2237.0,26,844.0,529.0
2237.0,28,848.0,286.0
2237.0,29,962.0,774.0
2238.0,1,0.0,0.0
2238.0,3,0.0,0.0
2238.0,5,0.0,0.0
2238.0,6,0.0,0.0
2238.0,7,0.0,0.0
2238.0,9,0.0,0.0
2238.0,12,0.0,0.0
2238.0,14,0.0,0.0
2238.0,16,0.0,0.0
2242.0,3,7.0,0.0
2242.0,6,4.0,0.0
2242.0,7,4.0,2.0
2242.0,9,2.0,2.0
2242.0,12,1.0,0.0
2242.0,14,1.0,0.0
2242.0,16,1.0,1.0
2244.0,6,1598.0,554.0
2244.0,7,1599.0,1105.0
2244.0,9,1540.0,1402.0
2244.0,12,1436.0,752.0
2244.0,16,1397.0,1055.0
2244.0,17,1362.0,645.0
2244.0,20,3.0,0.0
2244.0,26,1352.0,592.0
2244.0,28,1355.0,348.0
2244.0,29,649.0,483.0
2275.0,29,475.0,260.0
2276.0,19,757.0,588.0
2276.0,20,1.0,0.0
2276.0,26,686.0,301.0
2276.0,28,696.0,142.0
2276.0,29,883.0,508.0
2303.0,1,0.0,0.0
2303.0,3,0.0,0.0
2303.0,5,0.0,0.0
2303.0,6,0.0,0.0
2303.0,7,0.0,0.0
2303.0,9,0.0,0.0
2303.0,12,0.0,0.0
2303.0,16,0.0,2.0
2303.0,17,1.0,0.0
2303.0,19,0.0,0.0
2304.0,1,0.0,0.0
2304.0,3,0.0,0.0
2304.0,5,0.0,0.0
2304.0,6,0.0,0.0
2304.0,7,0.0,0.0
2304.0,9,0.0,0.0
2304.0,12,0.0,1.0
2304.0,16,0.0,0.0
2304.0,17,3.0,3.0
2304.0,19,0.0,0.0
2306.0,1,136.0,50.0
2306.0,3,146.0,21.0
2306.0,5,144.0,49.0
2306.0,6,136.0,23.0
2306.0,7,140.0,76.0
2306.0,9,134.0,104.0
2306.0,12,111.0,38.0
2306.0,16,100.0,59.0
2306.0,17,69.0,12.0
2306.0,19,71.0,55.0
2307.0,1,293.0,180.0
2307.0,3,286.0,67.0
2307.0,5,304.0,143.0
2307.0,6,313.0,104.0
2307.0,7,312.0,163.0
2307.0,9,309.0,240.0
2307.0,12,270.0,108.0
2307.0,16,271.0,158.0
2307.0,17,254.0,99.0
2307.0,19,259.0,174.0
2307.0,20,2.0,0.0
2307.0,26,297.0,113.0
2307.0,28,312.0,76.0
2307.0,29,405.0,251.0
2315.0,1,2064.0,1102.0
2315.0,3,2083.0,361.0
2315.0,5,2127.0,863.0
2315.0,6,1069.0,257.0
2315.0,7,1068.0,538.0
2315.0,9,1044.0,844.0
2315.0,12,954.0,359.0
2315.0,16,956.0,550.0
2315.0,17,901.0,275.0
2315.0,19,979.0,727.0
2315.0,20,2.0,1.0
2315.0,26,1405.0,579.0
2315.0,28,1366.0,303.0
2315.0,29,1038.0,618.0
2319.0,1,688.0,230.0
2319.0,3,698.0,78.0
2319.0,5,697.0,177.0
2319.0,6,1385.0,279.0
2319.0,7,1401.0,627.0
2319.0,9,1383.0,1074.0
2319.0,12,1211.0,415.0
2319.0,16,1204.0,642.0
2319.0,17,1112.0,277.0
2319.0,19,1140.0,777.0
2319.0,20,3.0,1.0
2319.0,22,1037.0,91.0
2319.0,26,971.0,265.0
2319.0,27,1037.0,91.0
2319.0,28,952.0,112.0
2319.0,29,1210.0,561.0
2321.0,1,1406.0,646.0
2321.0,3,1418.0,222.0
2321.0,5,1426.0,537.0
2321.0,6,1405.0,292.0
2321.0,7,1411.0,674.0
2321.0,9,1376.0,1071.0
2321.0,12,1242.0,420.0
2321.0,17,1172.0,364.0
2321.0,19,1212.0,872.0
2321.0,20,1.0,0.0
2321.0,26,1101.0,389.0
2321.0,28,1068.0,176.0
2321.0,29,1254.0,707.0
2322.0,7,6.0,2.0
2322.0,9,1.0,2.0
2322.0,12,2.0,2.0
2322.0,16,2.0,1.0
2322.0,17,2.0,0.0
2322.0,19,1.0,0.0
2322.0,20,0.0,0.0
2322.0,22,1.0,0.0
2322.0,26,5.0,3.0
2322.0,27,1.0,0.0
2322.0,28,4.0,1.0
2322.0,29,4.0,2.0
2331.0,1,292.0,126.0
2331.0,3,299.0,52.0
2331.0,5,299.0,134.0
2331.0,6,298.0,72.0
2331.0,7,288.0,159.0
2331.0,9,292.0,252.0
2331.0,12,275.0,136.0
2331.0,16,251.0,142.0
2331.0,17,239.0,89.0
2331.0,19,248.0,170.0
2337.0,6,1066.0,298.0
2337.0,7,1068.0,505.0
2337.0,9,1049.0,824.0
2337.0,12,963.0,337.0
2337.0,16,940.0,522.0
2337.0,17,907.0,280.0
2337.0,19,954.0,680.0
2337.0,20,2.0,1.0
2337.0,26,806.0,273.0
2337.0,28,774.0,164.0
2337.0,29,1026.0,538.0
2338.0,1,740.0,330.0
2338.0,3,763.0,126.0
2338.0,5,764.0,279.0
2338.0,6,739.0,158.0
2338.0,7,724.0,325.0
2338.0,9,745.0,575.0
2338.0,12,656.0,244.0
2338.0,16,632.0,348.0
2338.0,17,572.0,172.0
2338.0,19,595.0,424.0
2338.0,20,0.0,0.0
2338.0,26,1017.0,297.0
2338.0,28,539.0,91.0
2338.0,29,673.0,468.0
2340.0,19,822.0,626.0
2340.0,20,0.0,0.0
2340.0,26,706.0,287.0
2340.0,28,689.0,169.0
2340.0,29,908.0,523.0
2341.0,1,1594.0,994.0
2341.0,3,1625.0,373.0
2341.0,5,1630.0,752.0
2341.0,6,612.0,173.0
2341.0,7,833.0,508.0
2341.0,9,812.0,693.0
2341.0,12,773.0,324.0
2341.0,16,725.0,487.0
2341.0,17,689.0,249.0
2341.0,19,755.0,654.0
2341.0,20,2.0,0.0
2341.0,26,876.0,330.0
2341.0,28,869.0,176.0
2344.0,29,858.0,603.0
2345.0,6,682.0,294.0
2345.0,7,683.0,495.0
2345.0,9,674.0,623.0
2345.0,12,655.0,329.0
2345.0,16,612.0,436.0
2345.0,17,576.0,217.0
2345.0,19,573.0,516.0
2345.0,20,1.0,0.0
2345.0,26,543.0,235.0
2345.0,28,546.0,103.0
2345.0,29,665.0,494.0
2347.0,1,1539.0,820.0
2347.0,3,1533.0,303.0
2347.0,5,1572.0,631.0
2347.0,6,836.0,222.0
2347.0,7,857.0,402.0
2347.0,9,835.0,660.0
2347.0,12,771.0,343.0
2347.0,16,766.0,450.0
2347.0,17,712.0,259.0
2347.0,19,774.0,543.0
2347.0,20,0.0,0.0
2347.0,22,756.0,110.0
2347.0,26,768.0,296.0
2347.0,27,756.0,110.0
2347.0,28,729.0,182.0
2347.0,29,818.0,459.0
2348.0,6,757.0,188.0
2348.0,7,765.0,437.0
2348.0,9,773.0,644.0
2348.0,12,724.0,327.0
2348.0,17,629.0,204.0
2348.0,19,647.0,512.0
2348.0,20,0.0,0.0
2348.0,26,609.0,244.0
2348.0,28,597.0,101.0
2348.0,29,737.0,455.0
2352.0,1,1147.0,590.0
2352.0,3,1170.0,195.0
2352.0,5,1153.0,469.0
2352.0,6,1132.0,268.0
2352.0,7,1691.0,824.0
2352.0,9,1641.0,1319.0
2352.0,12,1468.0,542.0
2352.0,16,1351.0,750.0
2352.0,17,1252.0,383.0
2352.0,19,1295.0,867.0
2352.0,20,2.0,0.0
2352.0,26,1476.0,504.0
2352.0,28,1565.0,298.0
2352.0,29,1242.0,621.0
2355.0,1,298.0,224.0
2355.0,3,304.0,59.0
2355.0,5,299.0,156.0
2355.0,6,298.0,88.0
2355.0,7,303.0,183.0
2355.0,9,295.0,253.0
2355.0,12,279.0,143.0
2355.0,16,251.0,165.0
2355.0,17,240.0,83.0
2355.0,19,236.0,191.0
2355.0,20,1.0,0.0
2355.0,22,198.0,29.0
2355.0,26,214.0,75.0
2355.0,27,198.0,29.0
2355.0,28,221.0,48.0
2355.0,29,244.0,163.0
2356.0,1,1382.0,632.0
2356.0,3,1370.0,248.0
2356.0,5,1363.0,482.0
2356.0,6,1375.0,302.0
2356.0,7,1364.0,662.0
2356.0,9,1326.0,1046.0
2356.0,12,1215.0,460.0
2356.0,16,1207.0,634.0
2356.0,17,1159.0,329.0
2356.0,19,1179.0,797.0
2356.0,20,1.0,0.0
2356.0,26,1105.0,364.0
2356.0,28,1049.0,208.0
2356.0,29,1288.0,680.0
2357.0,1,1884.0,924.0
2357.0,3,1915.0,338.0
2357.0,5,1881.0,767.0
2357.0,6,1249.0,325.0
2357.0,7,1237.0,650.0
2357.0,9,1238.0,994.0
2357.0,12,1125.0,439.0
2357.0,16,1064.0,580.0
2357.0,17,1000.0,302.0
2357.0,19,1039.0,724.0
2357.0,20,0.0,0.0
2357.0,22,976.0,103.0
2357.0,26,945.0,368.0
2357.0,27,976.0,103.0
2357.0,28,942.0,184.0
2357.0,29,1231.0,630.0
2359.0,6,1648.0,385.0
2359.0,7,1675.0,766.0
2359.0,9,1620.0,1215.0
2359.0,12,1488.0,574.0
2359.0,17,1396.0,388.0
2359.0,19,1429.0,987.0
2359.0,20,3.0,0.0
2359.0,26,1437.0,532.0
2359.0,28,885.0,151.0
2359.0,29,1219.0,618.0
2361.0,1,325.0,154.0
2361.0,3,322.0,51.0
2361.0,5,323.0,124.0
2361.0,6,322.0,79.0
2361.0,7,335.0,173.0
2361.0,9,330.0,278.0
2361.0,12,302.0,119.0
2361.0,16,303.0,177.0
2361.0,17,294.0,99.0
2361.0,19,300.0,229.0
2361.0,20,0.0,0.0
2361.0,26,265.0,99.0
2361.0,28,253.0,57.0
2361.0,29,283.0,176.0
2362.0,1,723.0,330.0
2362.0,3,713.0,107.0
2362.0,5,717.0,297.0
2362.0,6,725.0,175.0
2362.0,7,719.0,368.0
2362.0,9,681.0,574.0
2362.0,12,614.0,248.0
2362.0,17,562.0,184.0
2362.0,19,575.0,483.0
2362.0,20,1.0,0.0
2362.0,26,514.0,197.0
2362.0,28,510.0,107.0
2362.0,29,637.0,416.0
2363.0,29,627.0,410.0
2365.0,17,1029.0,208.0
2365.0,19,1115.0,682.0
2365.0,20,0.0,0.0
2365.0,26,850.0,205.0
2365.0,28,842.0,89.0
2365.0,29,970.0,434.0
2367.0,17,517.0,221.0
2367.0,19,533.0,423.0
2367.0,20,2.0,0.0
2367.0,26,812.0,339.0
2367.0,28,809.0,171.0
2367.0,29,982.0,666.0
2368.0,1,907.0,388.0
2368.0,3,900.0,184.0
2368.0,5,887.0,307.0
2368.0,6,883.0,186.0
2368.0,7,895.0,429.0
2368.0,9,882.0,689.0
2368.0,12,838.0,295.0
2368.0,16,810.0,469.0
2368.0,17,768.0,240.0
2368.0,19,775.0,580.0
2368.0,20,1.0,0.0
2368.0,26,1153.0,498.0
2368.0,28,1835.0,452.0
2368.0,29,1172.0,678.0
2369.0,29,1192.0,677.0
2370.0,1,276.0,124.0
2370.0,3,267.0,55.0
2370.0,5,262.0,84.0
2370.0,6,257.0,66.0
2370.0,7,253.0,123.0
2370.0,9,248.0,196.0
2370.0,12,218.0,82.0
2370.0,16,204.0,120.0
2370.0,17,192.0,55.0
2370.0,19,199.0,142.0
2370.0,20,0.0,0.0
2370.0,26,162.0,58.0
2370.0,28,162.0,38.0
2370.0,29,175.0,88.0
2371.0,6,1184.0,264.0
2371.0,7,1177.0,566.0
2371.0,9,1156.0,901.0
2371.0,12,1047.0,356.0
2371.0,16,985.0,530.0
2371.0,17,1045.0,301.0
2371.0,19,1056.0,788.0
2371.0,20,2.0,0.0
2371.0,26,917.0,266.0
2371.0,28,931.0,121.0
2371.0,29,1242.0,535.0
2375.0,29,1291.0,647.0
2377.0,1,317.0,164.0
2377.0,3,326.0,60.0
2377.0,5,318.0,122.0
2377.0,6,318.0,81.0
2377.0,7,315.0,138.0
2377.0,9,299.0,239.0
2377.0,12,272.0,110.0
2377.0,16,246.0,137.0
2377.0,17,234.0,79.0
2377.0,19,248.0,187.0
2377.0,20,0.0,0.0
2377.0,26,221.0,88.0
2377.0,28,207.0,66.0
2377.0,29,285.0,157.0
2378.0,29,1077.0,625.0
2379.0,29,1201.0,695.0
2382.0,19,482.0,297.0
2382.0,20,1.0,0.0
2382.0,26,426.0,136.0
2382.0,28,417.0,70.0
2382.0,29,523.0,276.0
2385.0,1,738.0,426.0
2385.0,3,755.0,169.0
2385.0,5,740.0,303.0
2385.0,6,740.0,188.0
2385.0,7,766.0,407.0
2385.0,9,741.0,615.0
2385.0,12,662.0,287.0
2385.0,16,657.0,405.0
2385.0,17,615.0,202.0
2385.0,19,616.0,459.0
2385.0,20,2.0,0.0
2385.0,26,551.0,192.0
2385.0,28,549.0,104.0
2385.0,29,745.0,449.0
2387.0,1,807.0,524.0
2387.0,3,800.0,197.0
2387.0,5,793.0,361.0
2387.0,6,795.0,241.0
2387.0,7,787.0,469.0
2387.0,9,754.0,648.0
2387.0,12,702.0,303.0
2387.0,16,654.0,437.0
2387.0,17,606.0,224.0
2387.0,19,686.0,529.0
2387.0,20,1.0,1.0
2387.0,26,629.0,267.0
2387.0,28,624.0,140.0
2387.0,29,792.0,536.0
2389.0,1,1447.0,710.0
2389.0,3,1470.0,232.0
2389.0,5,1461.0,547.0
2389.0,6,1458.0,355.0
2389.0,7,1443.0,730.0
2389.0,9,1432.0,1168.0
2389.0,12,1317.0,549.0
2389.0,16,1242.0,783.0
2389.0,17,1172.0,394.0
2389.0,19,1247.0,966.0
2389.0,20,3.0,0.0
2389.0,26,1124.0,349.0
2389.0,28,1103.0,199.0
2389.0,29,1361.0,758.0
2390.0,19,759.0,609.0
2390.0,20,1.0,0.0
2390.0,26,715.0,276.0
2390.0,28,713.0,146.0
2390.0,29,872.0,514.0
2391.0,1,2037.0,1164.0
2391.0,3,2058.0,402.0
2391.0,5,2061.0,825.0
2391.0,6,2053.0,516.0
2391.0,7,2053.0,1130.0
2391.0,9,1997.0,1701.0
2391.0,12,1811.0,766.0
2391.0,16,1687.0,1082.0
2391.0,17,1594.0,570.0
2391.0,19,921.0,708.0
2391.0,20,1.0,0.0
2391.0,26,835.0,348.0
2391.0,28,854.0,190.0
2391.0,29,1092.0,713.0
2392.0,1,36.0,32.0
2392.0,5,56.0,18.0
2392.0,6,53.0,13.0
2392.0,7,2475.0,1176.0
2392.0,9,2461.0,1943.0
2392.0,12,2214.0,827.0
2392.0,16,2061.0,1151.0
2392.0,17,1953.0,519.0
2392.0,19,1976.0,1395.0
2392.0,20,3.0,0.0
2392.0,26,792.0,308.0
2392.0,28,779.0,183.0
2392.0,29,950.0,582.0
2393.0,19,839.0,672.0
2393.0,20,1.0,0.0
2393.0,26,827.0,344.0
2393.0,28,790.0,168.0
2393.0,29,953.0,647.0
2395.0,1,2138.0,1464.0
2395.0,3,2125.0,498.0
2395.0,5,2105.0,1052.0
2395.0,6,2090.0,697.0
2395.0,7,2072.0,1256.0
2395.0,9,2019.0,1751.0
2395.0,12,1859.0,918.0
2395.0,17,1666.0,599.0
2395.0,19,1787.0,1386.0
2395.0,20,1.0,0.0
2395.0,26,1620.0,717.0
2395.0,28,1597.0,415.0
2395.0,29,1031.0,799.0
2397.0,29,933.0,517.0
2398.0,6,1774.0,504.0
2398.0,7,1778.0,1038.0
2398.0,9,1758.0,1535.0
2398.0,12,1620.0,764.0
2398.0,16,1560.0,997.0
2398.0,17,1512.0,545.0
2398.0,19,792.0,662.0
2398.0,20,1.0,0.0
2398.0,26,758.0,355.0
2398.0,28,739.0,206.0
2398.0,29,865.0,584.0
2401.0,6,1106.0,337.0
2401.0,7,1096.0,595.0
2401.0,9,1049.0,864.0
2401.0,12,992.0,434.0
2401.0,16,963.0,602.0
2401.0,17,921.0,303.0
2401.0,19,930.0,740.0
2401.0,20,2.0,0.0
2401.0,26,838.0,375.0
2401.0,28,821.0,207.0
2401.0,29,1049.0,623.0
2402.0,1,708.0,446.0
2402.0,3,705.0,130.0
2402.0,5,704.0,300.0
2402.0,6,697.0,185.0
2402.0,7,700.0,360.0
2402.0,9,694.0,569.0
2402.0,12,620.0,251.0
2402.0,16,587.0,414.0
2402.0,17,562.0,206.0
2402.0,19,565.0,457.0
2402.0,20,2.0,0.0
2402.0,21,524.0,71.0
2402.0,26,507.0,161.0
2402.0,28,496.0,84.0
2402.0,29,662.0,347.0
2403.0,19,1322.0,1113.0
2403.0,20,1.0,0.0
2403.0,21,1271.0,268.0
2403.0,26,1281.0,662.0
2403.0,28,1269.0,322.0
2403.0,29,1481.0,1062.0
2405.0,1,4562.0,1554.0
2405.0,3,4621.0,642.0
2405.0,5,4550.0,1349.0
2405.0,6,1737.0,365.0
2405.0,7,1734.0,872.0
2405.0,9,1694.0,1405.0
2405.0,12,1514.0,610.0
2405.0,16,1342.0,793.0
2405.0,17,1228.0,353.0
2405.0,19,355.0,238.0
2405.0,20,0.0,0.0
2405.0,26,310.0,100.0
2405.0,28,326.0,55.0
2405.0,29,441.0,226.0
2408.0,1,0.0,0.0
2408.0,3,0.0,0.0
2408.0,5,0.0,0.0
2408.0,6,0.0,0.0
2408.0,7,0.0,0.0
2408.0,9,0.0,0.0
2408.0,12,0.0,0.0
2408.0,14,0.0,0.0
2408.0,16,0.0,0.0
2408.0,17,0.0,0.0
2408.0,19,0.0,0.0
2408.0,20,0.0,0.0
2408.0,21,0.0,0.0
2408.0,26,0.0,0.0
2408.0,28,0.0,0.0
2408.0,29,0.0,0.0
2409.0,1,106.0,30.0
2409.0,5,112.0,28.0
2409.0,7,106.0,32.0
2409.0,9,95.0,66.0
2409.0,12,89.0,26.0
2409.0,16,90.0,35.0
2409.0,17,82.0,10.0
2409.0,19,81.0,46.0
2409.0,20,0.0,0.0
2409.0,26,70.0,14.0
2409.0,28,68.0,5.0
2409.0,29,81.0,32.0
2411.0,17,896.0,232.0
2411.0,19,882.0,637.0
2411.0,20,0.0,0.0
2411.0,26,761.0,257.0
2411.0,28,739.0,105.0
2411.0,29,885.0,467.0
2419.0,28,733.0,79.0
2419.0,29,1002.0,361.0
2423.0,1,849.0,488.0
2423.0,3,853.0,199.0
2423.0,5,873.0,363.0
2423.0,6,865.0,223.0
2423.0,7,856.0,475.0
2423.0,9,818.0,696.0
2423.0,12,724.0,331.0
2423.0,17,678.0,239.0
2423.0,19,748.0,627.0
2423.0,20,1.0,1.0
2423.0,26,706.0,259.0
2423.0,28,689.0,155.0
